availability,bookmark,company,ep,id,last_modified,link,title,type
True,False,Cognizant,True,46918,"Tue, 03 Oct 2023 21:29:58 GMT",https://careers.cognizant.com/studentandinterns/sg/en/job/42840/Graduate-Analyst-2024,Graduate Analyst (2024),FRESH_GRAD
True,False,Motional,True,46801,"Wed, 04 Oct 2023 17:11:38 GMT",https://motional.com/open-positions#/5715096003,"Associate Triage Engineer, AV Performance Analysis",FRESH_GRAD
True,False,OCBC,True,46718,"Wed, 04 Oct 2023 17:06:14 GMT",https://www.ocbc.com/group/careers/students/programmes/graduate-talent-programme.page,OCBC Graduate Talent Programme,FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,True,46625,"Wed, 04 Oct 2023 17:00:28 GMT",https://jobs.lever.co/csit/a52048bb-2e11-4e4a-8c99-f3ea54859b3b,Cybersecurity Penetration Test Specialist,FRESH_GRAD
False,False,Grab,True,42565,"Thu, 28 Sep 2023 17:08:11 GMT",https://grab.careers/jobs/job-details?id=b838b3d2e67c10018878b5157a9a0002,"Backend Engineer, Machine Learning",FRESH_GRAD
True,False,Ant Group,True,40542,"Wed, 04 Oct 2023 17:02:25 GMT",https://talent.antgroup.com/campus-position?positionId=23090500366761,Cyber Security Engineer(Singapore),FRESH_GRAD
True,False,Bigo,True,39381,"Wed, 04 Oct 2023 17:04:04 GMT",https://www.bigo.sg/jobDetail/368,Android Developer,FRESH_GRAD
True,False,Bigo,True,39380,"Wed, 04 Oct 2023 17:04:04 GMT",https://www.bigo.sg/jobDetail/367,Java Engineer,FRESH_GRAD
False,False,Titansoft,True,38885,"Mon, 25 Sep 2023 14:15:20 GMT",https://titansoft.com/en/career/39,Software Developer,FRESH_GRAD
False,False,Tesla,True,38776,"Mon, 25 Sep 2023 14:13:56 GMT",https://www.tesla.com/en_SG/careers/search/job/data-engineer-208942,Data Engineer,FRESH_GRAD
False,False,Tesla,True,38775,"Mon, 25 Sep 2023 14:13:56 GMT",https://www.tesla.com/en_SG/careers/search/job/full-stack-software-engineer-208939,Full-Stack Software Engineer,FRESH_GRAD
False,False,Padlet,False,38742,"Mon, 25 Sep 2023 14:10:57 GMT",https://jobs.ashbyhq.com/padlet/eb909049-fbc3-4510-9b55-c02b97bbf4f7,Software Engineer – Fullstack,FRESH_GRAD
False,False,Padlet,False,38741,"Mon, 25 Sep 2023 14:10:57 GMT",https://jobs.ashbyhq.com/padlet/23b3f63b-fa7b-46ca-a2ee-db374ca63b9b,Software Engineer – Frontend,FRESH_GRAD
True,False,Dell,True,38629,"Wed, 04 Oct 2023 17:06:15 GMT",https://jobs.dell.com/job/singapore/devops-engineer-sg-edge-fresh-graduate-2024-intake/375/53328449488,DevOps Engineer (SG-Edge) (Fresh Graduate) (2024 Intake),FRESH_GRAD
True,False,Dell,True,38628,"Wed, 04 Oct 2023 17:06:15 GMT",https://jobs.dell.com/job/singapore/software-engineer-fresh-graduate-2024-intake/375/53058795200,Software Engineer (Fresh Graduate)(2024 Intake),FRESH_GRAD
True,False,Ahrefs,True,38558,"Wed, 04 Oct 2023 17:01:06 GMT",https://ahrefs.com/jobs/reasonml-developer,ReasonML Developer,FRESH_GRAD
True,False,Ahrefs,True,38557,"Wed, 04 Oct 2023 17:01:06 GMT",https://ahrefs.com/jobs/ai-engineer,AI Engineer,FRESH_GRAD
True,False,Ahrefs,True,38555,"Wed, 04 Oct 2023 17:01:06 GMT",https://ahrefs.com/jobs/d-c++-developer,D/C++ Developer,FRESH_GRAD
True,False,Ahrefs,True,38554,"Wed, 04 Oct 2023 17:01:05 GMT",https://ahrefs.com/jobs/ocaml-developer,OCaml Developer,FRESH_GRAD
True,False,ByteDance,True,35467,"Wed, 04 Oct 2023 17:05:00 GMT",https://jobs.bytedance.com/en/position/7277756700543142205/detail,Assistant Project Manager Intern (Data Center Development) - 2024 Start,FRESH_GRAD
True,False,Accenture,True,35422,"Wed, 04 Oct 2023 17:00:55 GMT",https://www.accenture.com/sg-en/careers/jobdetails?id=R00065422_en&title=System%20Analyst,System Analyst,FRESH_GRAD
True,False,Accenture,True,35421,"Wed, 04 Oct 2023 17:00:55 GMT",https://www.accenture.com/sg-en/careers/jobdetails?id=R00056409_en&title=.Net%20Developer,.Net Developer,FRESH_GRAD
True,False,Accenture,True,35420,"Wed, 04 Oct 2023 17:00:55 GMT",https://www.accenture.com/sg-en/careers/jobdetails?id=R00118122_en&title=Dashboard%20Reporting%20Engineer,Dashboard Reporting Engineer,FRESH_GRAD
True,False,Accenture,True,35419,"Wed, 04 Oct 2023 17:00:54 GMT",https://www.accenture.com/sg-en/careers/jobdetails?id=R00120633_en&title=Technology%20Architect%20Analyst,Technology Architect Analyst,FRESH_GRAD
True,False,Accenture,True,35418,"Wed, 04 Oct 2023 17:00:54 GMT",https://www.accenture.com/sg-en/careers/jobdetails?id=R00049284_en&title=Full%20Stack%20Developer,Full Stack Developer,FRESH_GRAD
True,False,Accenture,True,35417,"Wed, 04 Oct 2023 17:00:54 GMT",https://www.accenture.com/sg-en/careers/jobdetails?id=R00122058_en&title=Cloud%20Engineer,Cloud Engineer,FRESH_GRAD
True,False,Accenture,True,35416,"Wed, 04 Oct 2023 17:00:54 GMT",https://www.accenture.com/sg-en/careers/jobdetails?id=R00135384_en&title=TA%20Engineer,TA Engineer,FRESH_GRAD
True,False,Accenture,True,35415,"Wed, 04 Oct 2023 17:00:53 GMT",https://www.accenture.com/sg-en/careers/jobdetails?id=R00135381_en&title=Cloud%20Migration%20Engineer%20(Pega),Cloud Migration Engineer (Pega),FRESH_GRAD
True,False,Accenture,True,35414,"Wed, 04 Oct 2023 17:00:53 GMT",https://www.accenture.com/sg-en/careers/jobdetails?id=R00135379_en&title=Cloud%20Migration%20Engineer%20(DWH%20%2F%20Reporting%20%2F%20GIS),Cloud Migration Engineer (DWH / Reporting / GIS),FRESH_GRAD
True,False,Accenture,True,35413,"Wed, 04 Oct 2023 17:00:53 GMT",https://www.accenture.com/sg-en/careers/jobdetails?id=R00157021_en&title=Software%20Engineering%20New%20Associate%20(Fresh%20Diploma%20Graduate%20Program),Software Engineering New Associate (Fresh Diploma Graduate Program),FRESH_GRAD
True,False,Google,True,34760,"Wed, 04 Oct 2023 17:07:24 GMT",https://www.google.com/about/careers/applications/jobs/results/79954901699830470-customer-engineer-generative-ai-google-cloud?q=software+engineer&location=singapore&target_level=EARLY,"Customer Engineer, Generative AI, Google Cloud",FRESH_GRAD
False,False,ShopBack,True,34103,"Mon, 25 Sep 2023 14:11:57 GMT",https://jobs.lever.co/shopback-2/1e7666ff-5bc1-43e1-ac0a-fd9b3acab850,Software Engineer (Salesforce),FRESH_GRAD
True,False,Grasshopper,True,34008,"Wed, 04 Oct 2023 17:08:00 GMT",https://grasshopperasia.com/career/production-support-engineer-sg/,Production Support Engineer [SG],FRESH_GRAD
True,False,Amazon,True,33919,"Tue, 03 Oct 2023 21:25:15 GMT",https://www.amazon.jobs/en/jobs/2420330/software-development-engineer-aws-global-demand-and-solution-center-gdsc,"Software Development Engineer, AWS Global Demand and Solution Center (GDSC)",FRESH_GRAD
True,False,Defence Science & Technology Agency,True,33248,"Wed, 04 Oct 2023 17:06:40 GMT",https://careersearch.dsta.gov.sg/en/job/2003671/software-developer-frontend,Software Developer (Frontend),FRESH_GRAD
True,False,Defence Science & Technology Agency,True,33247,"Wed, 04 Oct 2023 17:06:40 GMT",https://careersearch.dsta.gov.sg/en/job/2003670/software-developer-backend,Software Developer (Backend),FRESH_GRAD
True,False,Apple,True,33190,"Wed, 04 Oct 2023 17:02:41 GMT",https://jobs.apple.com/en-sg/details/200365923/software-engineer-search-language-processing-apple-media-products?team=SFTWR,"Software Engineer - Search Language Processing, Apple Media Products",FRESH_GRAD
False,False,Synapxe,True,32624,"Mon, 25 Sep 2023 14:13:03 GMT",https://careers-public-healthtech-jobs.synapxe.sg/job/Software-Engineer-%28HealthTech-Associate-Programme%29/17343844/,Software Engineer (HealthTech Associate Programme),FRESH_GRAD
True,False,Civil Aviation Authority of Singapore,True,32491,"Wed, 04 Oct 2023 17:06:15 GMT",https://form.gov.sg/6465a57ea19113001129cb11,Software Engineer,FRESH_GRAD
True,False,Civil Aviation Authority of Singapore,True,32490,"Wed, 04 Oct 2023 17:06:15 GMT",https://www.careers.hrp.gov.sg/sap/bc/ui5_ui5/sap/ZGERCFA004/index.html#/JobDescription/11515017/005056a3-53e2-1edd-9df3-c845d73db1a2,Software Engineer (Air Traffic Management Software Engineering) - Post 1,FRESH_GRAD
True,False,Internal Security Department,True,32487,"Wed, 04 Oct 2023 17:06:15 GMT",https://form.gov.sg/6131d8f25bc3cc0012692396,Cyber and Technology Officers,FRESH_GRAD
False,False,Google,True,31712,"Wed, 20 Sep 2023 18:49:47 GMT",https://www.google.com/about/careers/applications/jobs/results/139432069181645510-software-engineer-backend?q=software+engineer&location=singapore&target_level=EARLY,"Software Engineer, Backend",FRESH_GRAD
False,False,Google,True,31711,"Mon, 18 Sep 2023 05:15:30 GMT",https://www.google.com/about/careers/applications/jobs/results/132353970325594822-software-engineer-machine-learning?q=software+engineer&location=singapore&target_level=EARLY,"Software Engineer, Machine Learning",FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31043,"Wed, 04 Oct 2023 17:00:30 GMT",https://jobs.lever.co/csit/f85e54c5-27ae-4801-a383-a28e569ad76c,Optical Communications Engineer,FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31042,"Wed, 04 Oct 2023 17:00:30 GMT",https://jobs.lever.co/csit/53d9237a-380e-4757-865c-62fcbed2b5e0,Systems Engineer (Cyber Defence System),FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31040,"Wed, 04 Oct 2023 17:00:29 GMT",https://jobs.lever.co/csit/9741a9c2-ce5e-460f-8af1-54feb53184d6,Software Engineer (Digital Dissemination and e-Reading Platform I),FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31039,"Wed, 04 Oct 2023 17:00:29 GMT",https://jobs.lever.co/csit/3dac7124-6a96-40d0-b08a-65a188acc357,OSINT Technologist,FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31038,"Wed, 04 Oct 2023 17:00:29 GMT",https://jobs.lever.co/csit/327e069d-9ef1-4aa1-9de2-7b7a0953452c,Mobile Application Software Engineer (Digital Dissemination and e-Reading Platform),FRESH_GRAD
False,False,Centre for Strategic Infocomm Technologies,False,31037,"Wed, 20 Sep 2023 06:05:57 GMT",https://jobs.lever.co/csit/cfc5e5d2-bd98-4b67-917d-dde75658b8de,Software Engineer (Infrastructure),FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31036,"Wed, 04 Oct 2023 17:00:29 GMT",https://jobs.lever.co/csit/da2a15f6-9d4c-4376-b118-5ee9517f9529,Data Engineer (Architecting & Data Systems),FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31035,"Wed, 04 Oct 2023 17:00:29 GMT",https://jobs.lever.co/csit/7ca6f80b-02f9-45d1-9eae-a1f06d83d35a,Cyber Security Vulnerability Researcher (Mobile),FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31034,"Wed, 04 Oct 2023 17:00:28 GMT",https://jobs.lever.co/csit/0ec77a16-a18d-44d7-891f-7960cc0ccf6d,Cyber Security Vulnerability Researcher (Cloud/IM Services),FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31033,"Wed, 04 Oct 2023 17:00:28 GMT",https://jobs.lever.co/csit/5ddb730b-e6b4-4eea-aae6-bcd867dce781,Cyber Security Vulnerability Researcher (Cloud Platform),FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31032,"Wed, 04 Oct 2023 17:00:28 GMT",https://jobs.lever.co/csit/acfe22ac-4cda-4572-9f3e-f3fd0267501a,Technology Exploration Specialist,FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31031,"Wed, 04 Oct 2023 17:00:27 GMT",https://jobs.lever.co/csit/85e1a508-e0ab-4c59-b11c-4cf468efab0b,Cyber Security Researcher (Mobile),FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31030,"Wed, 04 Oct 2023 17:00:27 GMT",https://jobs.lever.co/csit/7223f41a-1e27-443b-a75c-89da77da0f03,Cyber Security Software Engineer (Windows),FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31029,"Wed, 04 Oct 2023 17:00:27 GMT",https://jobs.lever.co/csit/a17466b2-1acb-4b1a-8f32-4c2559937114,Cyber Security Software Engineer (Network Devices),FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31028,"Wed, 04 Oct 2023 17:00:27 GMT",https://jobs.lever.co/csit/5a63f5e4-b577-422e-83d7-e1262afbd8ea,Cyber Security Software Engineer (Mobile),FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31027,"Wed, 04 Oct 2023 17:00:27 GMT",https://jobs.lever.co/csit/0db1ef64-9585-4c41-a701-47d18eba1bd2,Cyber Security Software Engineer (Linux),FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31026,"Wed, 04 Oct 2023 17:00:26 GMT",https://jobs.lever.co/csit/193d5fa3-2943-44db-bd04-913f0f9be3fd,Cyber Security Software Engineer,FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31025,"Wed, 04 Oct 2023 17:00:26 GMT",https://jobs.lever.co/csit/4bec1696-fd3d-43a9-94e3-19e0c8a6dcf8,Data Centre Engineer,FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31024,"Wed, 04 Oct 2023 17:00:26 GMT",https://jobs.lever.co/csit/33ee3d07-70f2-49ef-a2c6-cf2c1a457e8a,Network Engineer,FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31023,"Wed, 04 Oct 2023 17:00:26 GMT",https://jobs.lever.co/csit/be7955c2-1cc2-4235-94b7-80f2104a43a9,Cloud Solution Architect,FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31022,"Wed, 04 Oct 2023 17:00:25 GMT",https://jobs.lever.co/csit/a5652040-bdc0-40d2-903b-e05059017a34,Cloud Infrastructure Engineer,FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31021,"Wed, 04 Oct 2023 17:00:25 GMT",https://jobs.lever.co/csit/b90b01b8-dbc4-4f99-91a4-8bac9a69de74,Cloud Engineer,FRESH_GRAD
True,False,Centre for Strategic Infocomm Technologies,False,31020,"Wed, 04 Oct 2023 17:00:25 GMT",https://jobs.lever.co/csit/9ee0f777-bae1-46bd-9b98-6c8e41fd68d5,Data Analysis Engineer,FRESH_GRAD
True,False,Bigo,True,30674,"Wed, 04 Oct 2023 17:04:04 GMT",https://www.bigo.sg/jobDetail/337,Java Engineer,FRESH_GRAD
True,False,Bigo,True,30673,"Wed, 04 Oct 2023 17:04:04 GMT",https://www.bigo.sg/jobDetail/304,C++ Engineer,FRESH_GRAD
True,False,Bigo,True,30672,"Wed, 04 Oct 2023 17:04:04 GMT",https://www.bigo.sg/jobDetail/302,Java Engineer,FRESH_GRAD
True,False,Bigo,True,30671,"Wed, 04 Oct 2023 17:04:04 GMT",https://www.bigo.sg/jobDetail/365,Graphics and Image Algorithm Engineer,FRESH_GRAD
True,False,Anacle,True,30634,"Wed, 04 Oct 2023 17:01:42 GMT",https://www.anacle.com/jobs/software-engineer-full-stack-web/,Software Engineer (Full Stack Web),FRESH_GRAD
True,False,Anacle,True,30632,"Wed, 04 Oct 2023 17:01:42 GMT",https://www.anacle.com/jobs/software-engineer-full-stack-mobile/,Software Engineer (Full Stack Mobile),FRESH_GRAD
False,False,OKX,False,30472,"Mon, 25 Sep 2023 12:59:44 GMT",https://boards.greenhouse.io/okx/jobs/5719828003,Graduate Hire 2024 - Software Engineer,FRESH_GRAD
False,False,OKX,False,30468,"Mon, 25 Sep 2023 12:59:44 GMT",https://boards.greenhouse.io/okx/jobs/5724080003,Graduate Hire 2024 - Data Engineer,FRESH_GRAD
False,False,OKX,False,30466,"Mon, 25 Sep 2023 12:59:44 GMT",https://boards.greenhouse.io/okx/jobs/5723331003,Graduate Hire 2024 - AI Scientist/Engineer,FRESH_GRAD
False,False,OKX,False,30464,"Mon, 25 Sep 2023 14:10:23 GMT",https://boards.greenhouse.io/okx/jobs/5722497003,Graduate Hire 2023/24 - Software Engineer,FRESH_GRAD
True,False,NCS,True,30458,"Tue, 03 Oct 2023 21:36:08 GMT",https://www.ncs.co/careers/job-details/?jobId=148657,Infrastructure Engineer Nucleus,FRESH_GRAD
True,False,NCS,True,30457,"Tue, 03 Oct 2023 21:36:08 GMT",https://www.ncs.co/careers/job-details/?jobId=148582,Communications Engineer Nucleus,FRESH_GRAD
True,False,NCS,True,30456,"Tue, 03 Oct 2023 21:36:08 GMT",https://www.ncs.co/careers/job-details/?jobId=148655,Cyber Consultant Nucleus,FRESH_GRAD
True,False,NCS,True,30455,"Tue, 03 Oct 2023 21:36:07 GMT",https://www.ncs.co/careers/job-details/?jobId=148581,Data Consultant Nucleus,FRESH_GRAD
True,False,NCS,True,30454,"Tue, 03 Oct 2023 21:36:07 GMT",https://www.ncs.co/careers/job-details/?jobId=148580,Software Engineer Nucleus,FRESH_GRAD
True,False,Millennium,True,30449,"Wed, 04 Oct 2023 17:11:26 GMT",https://mlp.wd5.myworkdayjobs.com/en-US/mlpcareers/job/Singapore/Graduate-Talent---Corporate-Technology--Core-Data-_REQ-18819-1?locations=8ba8b1a4c86d104f041851dd26367b90&workerSubType=f47f72232874104db1781d97fe9e31f3&utm_source=&utm_medium=&utm_term=1534c96c-0a60-4737-9cb0-d1a267a0266f&utm_content=&utm_campaign=,Graduate Talent - Corporate Technology (Core Data),FRESH_GRAD
True,False,Millennium,True,30448,"Wed, 04 Oct 2023 17:11:26 GMT",https://mlp.wd5.myworkdayjobs.com/en-US/mlpcareers/job/Singapore/Graduate-Talent---Corporate-Technology_REQ-18937-1?locations=8ba8b1a4c86d104f041851dd26367b90&workerSubType=f47f72232874104db1781d97fe9e31f3&utm_source=&utm_medium=&utm_term=1534c96c-0a60-4737-9cb0-d1a267a0266f&utm_content=&utm_campaign=,Graduate Talent - Corporate Technology,FRESH_GRAD
True,False,GIC,True,30350,"Wed, 04 Oct 2023 17:06:14 GMT",https://gic.careers/programmes/gic-professionals-programme/,GIC Professionals Programme,FRESH_GRAD
True,False,Accenture,True,30302,"Wed, 04 Oct 2023 17:00:55 GMT",https://www.accenture.com/sg-en/careers/jobdetails?id=R00047655_en&title=Developer,Developer,FRESH_GRAD
False,False,Accenture,True,30297,"Sat, 16 Sep 2023 02:47:34 GMT",https://www.accenture.com/sg-en/careers/jobdetails?id=R00049284_en&title=Full+Stack+Developer,Full Stack Developer,FRESH_GRAD
True,False,Grasshopper,True,29490,"Wed, 04 Oct 2023 17:08:01 GMT",https://grasshopperasia.com/career/site-reliability-engineer-singapore-office/,Site Reliability Engineer – Singapore office,FRESH_GRAD
True,False,Citadel,True,29438,"Wed, 04 Oct 2023 17:05:39 GMT",https://www.citadel.com/careers/details/quantitative-research-full-time-asia-2/,Quantitative Research – Full Time (Asia),FRESH_GRAD
True,False,Binance,True,28195,"Wed, 04 Oct 2023 17:04:18 GMT",https://www.binance.com/en/careers/job?id=c964176d-d48a-4657-bdea-70dcc583757e,Binance Accelerator Program - Backend Engineer,FRESH_GRAD
False,False,UBS,True,27352,"Sat, 16 Sep 2023 02:47:34 GMT",https://jobs.ubs.com/TGnewUI/Search/home/HomeWithPreLoad?partnerid=25008&siteid=5012&PageType=JobDetails&jobid=282625,Support Engineer / Site Reliability Engineer,FRESH_GRAD
True,False,IBM,False,27171,"Wed, 04 Oct 2023 17:09:06 GMT",https://careers.ibm.com/job/18963748/associate-devops-engineer-singapore-sg/?codes=WEB_SEARCH_EMEA,Associate DevOps Engineer,FRESH_GRAD
True,False,IBM,False,27170,"Wed, 04 Oct 2023 17:09:06 GMT",https://careers.ibm.com/job/18963747/associate-fullstack-developer-singapore-sg/?codes=WEB_SEARCH_EMEA,Associate Fullstack Developer,FRESH_GRAD
True,False,Grasshopper,True,27157,"Wed, 04 Oct 2023 17:08:01 GMT",https://grasshopperasia.com/career/platform-linux-engineer/,Platform / Linux Engineer (SG/VN),FRESH_GRAD
True,False,Grasshopper,True,27155,"Wed, 04 Oct 2023 17:08:01 GMT",https://grasshopperasia.com/career/software-developer-c-rust-python-junior-mid-level-in-singapore/,Software Developer (C++/Rust & Python) Junior-Mid Level – in Singapore,FRESH_GRAD
True,False,Ant Group,True,27090,"Wed, 04 Oct 2023 17:02:25 GMT",https://talent.antgroup.com/campus-position?positionId=23081400340631,Software Engineer - Java (Singapore),FRESH_GRAD
True,False,Ant Group,True,27089,"Wed, 04 Oct 2023 17:02:25 GMT",https://talent.antgroup.com/campus-position?positionId=23081400343586,QA Engineer (Singapore),FRESH_GRAD
False,False,Visa,False,27082,"Mon, 25 Sep 2023 14:16:20 GMT",https://jobs.smartrecruiters.com/Visa/743999926115688-technology-new-college-graduate?trid=623f64f4-c657-499b-989f-16ab0ccee0d9,Technology New College Graduate,FRESH_GRAD
False,False,TikTok,True,27056,"Mon, 25 Sep 2023 14:15:02 GMT",https://careers.tiktok.com/position/7262541154590591287/detail,Frontend Software Engineer (Trust and Safety Platform) - 2024 Start,FRESH_GRAD
False,False,TikTok,True,27053,"Mon, 25 Sep 2023 14:15:05 GMT",https://careers.tiktok.com/position/7259296617176860989/detail,Backend Engineer (TikTok Ecommerce Recommendation Infrastructure) - 2024 Start,FRESH_GRAD
False,False,TikTok,True,27052,"Mon, 25 Sep 2023 14:15:04 GMT",https://careers.tiktok.com/position/7259394514422253883/detail,Backend Engineer (Video Infrastructure) - 2024 Start,FRESH_GRAD
False,False,TikTok,True,27050,"Mon, 25 Sep 2023 14:15:00 GMT",https://careers.tiktok.com/position/7262360674032978232/detail,"Backend Software Engineer (TikTok Live, Wallet) - 2024 start",FRESH_GRAD
False,False,TikTok,True,27048,"Mon, 25 Sep 2023 14:14:58 GMT",https://careers.tiktok.com/position/7259330650075384124/detail,Backend Engineer (Real Time Communication) - 2024 Start,FRESH_GRAD
False,False,TikTok,True,27046,"Mon, 25 Sep 2023 14:14:59 GMT",https://careers.tiktok.com/position/7261824308166740284/detail,"Backend Software Engineer, Server Arch - 2024 Start",FRESH_GRAD
False,False,TikTok,True,27044,"Mon, 25 Sep 2023 14:15:03 GMT",https://careers.tiktok.com/position/7259675669147519293/detail,"Backend Engineer, Global E-commerce (Commercial Platform) - 2024 Start",FRESH_GRAD
False,False,TikTok,True,27042,"Mon, 25 Sep 2023 14:14:58 GMT",https://careers.tiktok.com/position/7259398049624197436/detail,Backend Engineer (Video Infrastructure Platform) - 2024 Start,FRESH_GRAD
False,False,TikTok,True,27040,"Mon, 25 Sep 2023 14:14:56 GMT",https://careers.tiktok.com/position/7262252606125459767/detail,"Backend Software Engineer, Business Integrity - 2024 Start",FRESH_GRAD
False,False,TikTok,False,27039,"Mon, 25 Sep 2023 14:15:08 GMT",https://careers.tiktok.com/position/7259676157774727479/detail,"Backend Engineer, Global E-commerce (Governance and Experience) - 2024 Start",FRESH_GRAD
False,False,TikTok,True,27037,"Mon, 25 Sep 2023 14:15:02 GMT",https://careers.tiktok.com/position/7259297685348387131/detail,Backend Engineer (TikTok Recommendation Architecture) - 2024 Start,FRESH_GRAD
False,False,TikTok,True,27036,"Mon, 25 Sep 2023 14:15:05 GMT",https://careers.tiktok.com/position/7259227307894131005/detail,"Backend Engineer, Service Framework - 2024 Start",FRESH_GRAD
False,False,TikTok,True,27034,"Mon, 25 Sep 2023 14:14:58 GMT",https://careers.tiktok.com/position/7259405399072540985/detail,C++ Developer (Data Platform) - 2024 Start,FRESH_GRAD
False,False,TikTok,True,27033,"Mon, 25 Sep 2023 14:15:04 GMT",https://careers.tiktok.com/position/7259294804084705596/detail,"Backend Engineer, Codebase Platform - 2024 Start",FRESH_GRAD
False,False,TikTok,True,27028,"Mon, 25 Sep 2023 14:15:08 GMT",https://careers.tiktok.com/position/7262254013940664631/detail,"Software Engineer, Ads Measurement Signal - 2024 Start",FRESH_GRAD
False,False,Tencent,True,26968,"Mon, 25 Sep 2023 14:13:36 GMT",https://tencent.wd1.myworkdayjobs.com/Tencent_Careers/job/Singapore-WeWork/Forex-Associate-Software-Engineer_R101745,Forex Associate Software Engineer 101745,FRESH_GRAD
False,False,Stripe,True,26965,"Mon, 25 Sep 2023 14:12:42 GMT",https://stripe.com/jobs/listing/software-engineering-new-grad/5318701,"Software Engineering, New Grad",FRESH_GRAD
False,False,Squarepoint Capital,True,26963,"Mon, 25 Sep 2023 14:12:32 GMT",https://www.squarepoint-capital.com/job#4962628,JUNIOR TECHNOLOGIST,FRESH_GRAD
False,False,Squarepoint Capital,True,26962,"Mon, 25 Sep 2023 14:12:32 GMT",https://www.squarepoint-capital.com/job#4481896,JUNIOR QUANT RESEARCHER - DATA SCIENCE,FRESH_GRAD
False,False,Squarepoint Capital,True,26961,"Mon, 25 Sep 2023 14:12:32 GMT",https://www.squarepoint-capital.com/job#239376,JUNIOR QUANT RESEARCHER,FRESH_GRAD
False,False,Shopee,True,26957,"Mon, 25 Sep 2023 14:12:18 GMT",https://careers.shopee.sg/job-detail/J00253533/1?channel=10001,Business Application Site Reliability Engineer - Engineering Infra,FRESH_GRAD
False,False,Sea,True,26953,"Mon, 25 Sep 2023 14:11:46 GMT",https://career.sea.com/position/J00228808,Sea Group - Infrastructure Engineer (DC Site) 歡迎應屆畢業生,FRESH_GRAD
False,False,Sea,True,26951,"Mon, 25 Sep 2023 14:11:45 GMT",https://career.sea.com/position/J00257484,"Engineer, Web Frontend",FRESH_GRAD
False,False,Sea,True,26950,"Mon, 25 Sep 2023 14:11:45 GMT",https://career.sea.com/position/J00255963,"Engineer, Quality Assurance",FRESH_GRAD
False,False,Sea,True,26949,"Mon, 25 Sep 2023 14:11:44 GMT",https://career.sea.com/position/J00074913,Back End Engineer (ShopeePay) - Sea Labs,FRESH_GRAD
False,False,PSA,True,26948,"Mon, 25 Sep 2023 14:11:16 GMT",https://www.globalpsa.com/jobs/quality-ambassador-tester/,Quality Ambassador (Tester),FRESH_GRAD
False,False,Optiver,True,26946,"Mon, 25 Sep 2023 14:10:47 GMT",https://optiver.com/working-at-optiver/career-opportunities/6897322002/,Graduate Quantitative Trader 2024,FRESH_GRAD
True,False,Meta,True,26931,"Tue, 03 Oct 2023 21:35:20 GMT",https://www.metacareers.com/v2/jobs/281103047781988/,"Software Engineer, Product",FRESH_GRAD
True,False,Jane Street,True,26929,"Wed, 04 Oct 2023 17:10:14 GMT",https://www.janestreet.com/join-jane-street/position/6866979002/,Production Engineer (London),FRESH_GRAD
True,False,Jane Street,True,26928,"Wed, 04 Oct 2023 17:10:15 GMT",https://www.janestreet.com/join-jane-street/position/6864620002/,Production Engineer (Hong Kong),FRESH_GRAD
True,False,Jane Street,True,26927,"Wed, 04 Oct 2023 17:10:15 GMT",https://www.janestreet.com/join-jane-street/position/6835594002/,Production Engineer (New York),FRESH_GRAD
True,False,Jane Street,True,26926,"Wed, 04 Oct 2023 17:10:14 GMT",https://www.janestreet.com/join-jane-street/position/6866927002/,Linux Engineer (London),FRESH_GRAD
True,False,Jane Street,True,26925,"Wed, 04 Oct 2023 17:10:14 GMT",https://www.janestreet.com/join-jane-street/position/6855952002/,Linux Engineer (New York),FRESH_GRAD
True,False,Jane Street,True,26924,"Wed, 04 Oct 2023 17:10:14 GMT",https://www.janestreet.com/join-jane-street/position/6855956002/,FPGA Engineer (New York),FRESH_GRAD
True,False,Jane Street,True,26923,"Wed, 04 Oct 2023 17:10:14 GMT",https://www.janestreet.com/join-jane-street/position/6866845002/,FPGA Engineer (London),FRESH_GRAD
